student_id,distance,velocity,type
709,123.7,6236.26,G
709,69.32,4830.51,G
709,127.13,3912.87,G
710,98.31,13854.56,G
710,95.47,5792.04,G
710,161.16,6925.35,G
710,165.23,6214.03,G
711,130.29,12889.95,G
711,210.92,11817.72,G
711,145.1,12707.51,G
711,42.31,5037.28,G
712,224.58,12088.01,G
712,60.95,2371.55,G
712,290.94,10528.4,G
712,100.79,11358.68,G
713,54.57,4319.4,G
713,87.47,8837.33,G
713,175.95,6098.38,G
713,194.42,12147.71,G
714,183.32,14968.09,G
714,56.14,2510.77,G
714,104.66,8834.16,G
714,382.91,10291.72,G
715,136.5,13800.04,G
715,94.45,5203.34,G
715,142.83,6477.27,G
715,164.38,10311.01,G
715,223.86,18273.54,G
716,171.1,9639.46,G
716,159.67,15877.0,G
716,204.2,8845.73,G
716,378.47,9454.61,G
716,163.55,18741.26,G
717,70.97,10093.98,G
717,190.42,11423.8,G
717,113.49,10442.84,G
717,378.55,6774.78,G
717,311.12,10422.0,G
718,169.05,15751.79,G
718,115.39,5775.85,G
718,172.18,-98.23,G
718,141.05,10053.98,G
718,149.48,8399.07,G
719,278.13,18848.24,G
719,272.85,18311.9,G
719,197.93,31052.42,G
719,101.74,14789.33,G
719,81.93,8513.22,G
720,59.72,14144.18,G
720,198.25,11608.77,G
720,85.85,4260.12,G
720,470.89,65513.8,G
720,136.89,3294.01,G
721,196.17,10511.72,G
721,58.84,4859.73,G
721,143.22,15675.14,G
721,81.45,6616.7,G
721,190.4,6704.2,G
722,119.29,7164.74,G
722,100.04,8846.69,G
722,44.51,8940.43,G
722,104.11,3039.8,G
722,187.47,18559.35,G
723,134.27,13881.51,G
723,89.26,14307.17,G
723,215.55,12228.68,G
723,107.53,8337.2,G
723,179.85,12237.22,G
724,258.41,8425.75,G
724,122.05,6350.86,G
724,116.25,14000.16,G
724,427.57,16672.45,G
724,99.5,15378.24,G
725,215.88,12557.87,G
725,102.98,8096.72,G
725,83.88,4923.13,G
725,104.13,11860.29,G
725,54.68,4942.59,G
726,140.33,8391.77,G
726,92.54,8255.47,G
726,196.37,25734.63,G
726,131.37,13855.67,G
726,181.54,17813.36,G
727,131.24,7976.39,G
727,71.76,8459.95,G
727,83.38,12059.93,G
727,162.95,13145.64,G
727,197.07,18125.94,G
728,255.44,6819.55,G
728,242.4,9688.99,G
728,348.54,5314.47,G
728,252.93,16810.34,G
728,82.34,3312.36,G
729,83.52,7032.14,G
729,285.86,15960.46,G
729,125.46,8927.39,G
729,296.48,12438.12,G
729,132.25,15555.27,G
730,62.44,8293.22,G
730,432.29,26912.32,G
730,144.67,11255.76,G
730,196.53,8495.35,G
730,55.97,5076.53,G
731,150.22,21852.26,G
731,62.92,4953.09,G
731,105.68,30122.04,G
731,511.29,12843.09,G
731,243.19,11047.07,G
732,168.94,9147.47,G
732,257.07,3310.47,G
732,110.92,11440.95,G
732,559.18,18096.11,G
732,361.45,65474.78,G
733,123.63,5897.48,G
733,179.38,9304.89,G
733,370.75,12851.45,G
733,171.13,12479.96,G
733,112.22,6664.34,G
734,93.16,13042.25,G
734,214.85,10294.25,G
734,149.53,15640.56,G
734,149.88,8272.6,G
734,109.23,3584.89,G
735,258.74,12483.39,G
735,197.41,8897.03,G
735,231.97,10373.26,G
735,137.41,5537.88,G
735,105.44,12559.98,G
736,214.17,25898.0,G
736,179.17,-125.25,G
736,262.05,7730.19,G
736,78.97,3886.44,G
736,110.19,8991.25,G
737,80.28,4966.76,G
737,154.83,10653.82,G
737,171.74,5958.32,G
737,411.1,7471.52,G
737,190.46,14559.35,G
738,321.2,13284.37,G
738,145.79,5746.09,G
738,280.83,11031.51,G
738,131.64,7319.89,G
738,153.84,6808.33,G
739,176.06,7153.93,G
739,221.84,19905.84,G
739,176.45,12580.14,G
739,82.51,4209.8,G
739,111.96,5933.22,G
740,46.94,2652.84,G
740,174.86,16470.05,G
740,92.28,3075.29,G
740,231.08,12014.87,G
740,180.28,7651.71,G
741,166.52,21949.63,G
741,51.79,7981.53,G
741,143.41,11359.38,G
741,217.18,7032.67,G
741,99.4,9526.24,G
742,105.19,5021.74,G
742,72.57,5785.67,G
742,230.68,16827.98,G
742,221.56,13245.52,G
742,222.08,3440.32,G
743,104.03,8857.66,G
743,527.25,46825.93,G
743,150.11,12476.58,G
743,101.76,11426.04,G
743,138.89,10771.26,G
744,52.32,3535.52,G
744,79.63,3433.09,G
744,320.38,21900.61,G
744,201.51,25872.32,G
744,276.15,9205.76,G
745,119.59,11414.62,G
745,133.74,11451.96,G
745,204.82,18016.46,G
745,114.92,6138.96,G
745,124.0,10862.46,G
746,85.56,12997.29,G
746,49.22,5008.28,G
746,150.95,12712.62,G
746,186.85,12826.77,G
746,445.85,16764.84,G
747,131.27,8028.0,G
747,138.03,10764.73,G
747,132.63,9922.22,G
747,94.61,11803.1,G
747,72.71,8100.42,G
748,74.29,5342.48,G
748,110.25,10699.63,G
748,192.17,11726.55,G
748,162.6,9529.01,G
748,103.27,5439.62,G
749,172.17,8208.01,G
749,214.51,10039.88,G
749,224.43,19192.44,G
749,70.15,10664.02,G
749,159.96,7705.02,G
750,198.44,15110.35,G
750,83.09,8665.63,G
750,297.64,19274.98,G
750,180.1,8599.96,G
750,204.64,19060.45,G
751,104.21,14909.43,G
751,134.96,14669.66,G
751,86.77,5372.73,G
751,146.94,10323.59,G
751,100.81,6576.85,G
752,214.18,8781.04,G
752,112.14,6315.17,G
752,240.08,12842.2,G
752,223.24,12204.87,G
752,236.42,12386.32,G
753,431.6,7807.22,G
753,118.94,8976.42,G
753,234.43,19334.47,G
753,108.88,12268.55,G
753,84.92,5501.58,G
754,107.36,8590.09,G
754,67.14,10728.97,G
754,329.01,18667.34,G
754,413.06,7572.04,G
754,125.99,10099.66,G
755,97.93,8056.28,G
755,71.57,4411.67,G
755,279.38,7619.32,G
755,538.94,20384.32,G
755,173.29,11345.32,G
756,382.76,26740.63,G
756,206.59,19155.28,G
756,114.57,8579.79,G
756,131.36,12729.36,G
756,82.62,6727.96,G
757,339.8,7637.44,G
757,103.93,8197.82,G
757,62.93,4220.21,G
757,497.47,18174.09,G
757,94.42,8132.35,G
758,107.52,9492.65,G
758,186.11,20455.54,G
758,153.1,12473.86,G
758,213.64,17968.01,G
758,386.8,66081.86,G
759,491.17,12869.36,G
759,174.76,11642.79,G
759,275.99,12997.96,G
759,208.89,14475.83,G
759,178.95,20231.91,G
760,49.57,5142.17,G
760,75.29,3819.25,G
760,121.47,3442.56,G
760,103.67,13868.0,G
760,413.19,46702.36,G
761,265.78,31158.07,G
761,281.87,19261.35,G
761,129.55,7688.73,G
761,134.62,7345.81,G
761,221.07,10656.03,G
762,108.95,14675.32,G
762,80.5,4224.55,G
762,149.3,13112.35,G
762,184.23,8882.74,G
762,158.42,6497.23,G
763,129.49,4986.16,G
763,229.13,16829.47,G
763,193.01,6051.63,G
763,131.45,15499.79,G
763,75.36,3505.57,G
764,80.68,9349.71,G
764,176.25,16406.43,G
764,165.76,12325.93,G
764,106.5,11446.07,G
764,89.36,8391.92,G
765,254.47,14270.85,G
765,149.57,3118.3,G
765,199.79,25794.35,G
765,344.8,13159.78,G
765,141.17,12348.1,G
766,229.93,6891.56,G
766,359.98,10345.83,G
766,273.83,19300.11,G
766,280.82,18172.58,G
766,86.88,6747.47,G
767,121.65,4776.85,G
767,88.2,5219.0,G
767,164.61,6613.95,G
767,127.68,10344.36,G
767,51.12,4138.36,G
768,473.48,12813.72,G
768,76.38,9387.91,G
768,46.67,4789.51,G
768,169.06,8969.03,G
768,119.6,6964.95,G
769,265.38,13309.34,G
769,176.41,10170.48,G
769,301.88,12678.53,G
769,73.69,5096.52,G
769,153.95,11034.67,G
770,105.57,14493.71,G
770,175.01,153.19,G
770,100.57,5052.61,G
770,57.22,2436.36,G
770,203.57,13696.06,G
771,156.42,12497.94,G
771,266.39,1854.24,G
771,180.45,20333.86,G
771,151.83,7318.57,G
771,127.46,13071.71,G
772,98.68,4146.38,G
772,251.07,9930.39,G
772,104.96,6346.63,G
772,102.55,5442.4,G
772,137.07,1151.48,G
773,279.94,13246.71,G
773,60.57,3987.87,G
773,172.15,10704.17,G
773,186.59,8225.37,G
773,134.17,8049.67,G
774,260.05,10890.49,G
774,100.58,5905.23,G
774,88.89,11937.67,G
774,285.34,13503.53,G
774,232.91,20785.03,G
775,104.87,3636.94,G
775,178.14,9090.95,G
775,96.24,12062.42,G
775,122.8,11502.61,G
775,169.96,12464.86,G
776,99.71,8578.52,G
776,122.03,10554.5,G
776,285.57,13785.39,G
776,85.68,7065.29,G
776,237.25,8647.94,G
777,73.91,10742.23,G
777,172.41,19447.11,G
777,81.26,4091.79,G
777,133.72,6117.96,G
777,166.33,3138.52,G
778,85.94,11567.77,G
778,74.5,8429.95,G
778,99.52,4996.57,G
778,256.16,5339.18,G
778,72.82,4876.72,G
779,174.7,5051.54,G
779,132.53,5140.81,G
779,201.81,25851.57,G
779,130.4,9840.53,G
779,220.03,18554.61,G
780,257.75,19414.21,G
780,253.63,12602.05,G
780,242.87,5312.48,G
780,279.47,19351.72,G
780,99.79,4280.38,G
781,102.05,6750.08,G
781,205.02,5641.52,G
781,86.77,10259.94,G
781,315.04,12707.53,G
781,166.73,8802.83,G
782,279.18,12163.42,G
782,252.15,11000.37,G
782,155.98,7743.83,G
782,83.54,4647.25,G
782,224.31,9963.37,G
783,210.03,16986.08,G
783,153.79,13267.14,G
783,192.2,65.21,G
783,368.43,10359.34,G
783,102.86,5732.15,G
784,86.84,14902.54,G
784,99.79,8450.45,G
784,274.62,5214.53,G
784,88.67,14376.37,G
785,314.64,11509.85,G
785,192.56,12024.58,G
785,213.4,7819.23,G
785,57.92,13959.87,G
786,165.15,9275.99,G
786,100.27,5302.5,G
786,149.98,5466.5,G
786,97.35,8495.36,G
787,196.84,9852.24,G
787,48.97,4887.54,G
787,117.42,30246.21,G
787,153.88,4995.16,G
788,127.12,12676.28,G
788,171.94,18943.46,G
788,39.58,7629.56,G
788,214.68,6306.59,G
789,225.05,20642.77,G
789,77.56,14096.48,G
789,284.34,12422.32,G
789,95.39,9073.75,G
790,277.27,15231.05,G
790,128.51,10724.62,G
790,130.56,4463.93,G
790,57.78,10830.34,G
791,276.67,19130.3,G
791,122.16,7849.15,G
791,169.47,13544.37,G
791,104.36,3245.08,G
792,186.5,7565.64,G
792,163.07,8438.51,G
792,168.72,9295.83,G
792,156.48,6864.82,G
793,137.27,12425.5,G
793,151.32,21951.3,G
793,263.44,15272.26,G
793,130.36,7169.09,G
794,215.34,5308.81,G
794,135.11,4350.98,G
794,140.17,9690.81,G
794,186.65,8783.49,G
795,179.41,14363.97,G
795,222.95,18112.23,G
795,146.59,8529.39,G
795,166.3,6843.13,G
796,96.48,5889.57,G
796,85.03,8697.62,G
796,81.78,3755.0,G
796,210.15,12106.68,G
797,59.87,9115.55,G
797,238.07,5746.18,G
797,241.54,10205.08,G
797,117.84,5552.33,G
798,83.3,3810.17,G
798,123.77,3685.59,G
798,216.95,12542.55,G
798,111.03,4644.27,G
799,137.63,6121.05,G
799,92.14,8303.69,G
799,349.24,19266.07,G
799,179.68,10149.57,G
800,101.51,14454.01,G
800,118.77,10155.6,G
800,253.34,12002.14,G
800,212.41,19949.71,G
801,223.1,14595.62,G
801,170.06,10774.57,G
801,58.54,14077.62,G
801,197.92,8930.96,G
802,313.33,6536.22,G
802,107.14,6394.86,G
802,92.99,12730.48,G
802,170.96,10416.81,G
803,97.27,5871.93,G
803,226.33,15117.59,G
803,108.14,5982.93,G
803,77.09,10758.07,G
804,95.46,11579.69,G
804,249.79,12538.99,G
804,160.36,16535.34,G
804,266.68,10871.92,G
805,248.89,9139.91,G
805,125.01,5373.53,G
805,249.85,9721.52,G
805,91.01,8811.19,G
806,113.05,7393.31,G
806,167.41,20025.06,G
806,179.24,10270.1,G
806,64.93,14292.29,G
806,103.05,9276.26,G
807,295.72,11466.58,G
807,91.09,5165.81,G
807,227.67,12675.17,G
807,256.14,12336.25,G
807,191.97,7396.54,G
808,198.12,20678.85,G
808,58.8,13946.2,G
808,96.94,12628.36,G
808,110.81,11210.38,G
808,146.61,13726.29,G
809,149.72,10898.97,G
809,107.93,8258.27,G
809,226.48,5441.66,G
809,136.7,4791.55,G
809,193.19,14170.86,G
810,228.5,4687.83,G
810,92.45,9053.37,G
810,300.96,21780.71,G
810,135.82,20877.49,G
810,293.27,4032.16,G
811,515.58,46624.56,G
811,185.1,19200.5,G
811,116.04,5538.52,G
811,162.54,21706.25,G
811,120.35,6394.97,G
812,234.01,4681.18,G
812,209.51,14239.81,G
812,119.92,6970.96,G
812,297.63,10932.84,G
812,128.0,631.39,G
813,92.52,3214.06,G
813,173.4,19007.29,G
813,103.91,6020.77,G
813,107.36,6621.31,G
813,162.79,15670.67,G
814,124.91,10212.69,G
814,110.92,4218.77,G
814,76.55,6618.96,G
814,106.18,6845.6,G
814,375.3,11513.15,G
815,58.75,6675.3,G
815,230.35,14753.24,G
815,129.38,7427.32,G
815,288.03,27951.67,G
815,109.1,4117.9,G
816,106.64,5511.33,G
816,83.02,6021.21,G
816,197.59,6739.09,G
816,161.18,452.44,G
816,119.46,10201.57,G
817,116.51,11070.8,G
817,189.41,8620.43,G
817,146.76,8356.66,G
817,92.62,10324.15,G
817,54.36,13977.33,G
818,106.84,5007.3,G
818,549.92,18336.79,G
818,218.34,12649.01,G
818,315.84,11399.09,G
818,92.4,8509.6,G
819,109.14,5432.63,G
819,227.07,4714.67,G
819,174.05,15.65,G
819,138.38,8338.12,G
819,239.07,16965.4,G
820,112.1,5876.51,G
820,103.62,9376.55,G
820,409.21,14093.13,G
820,124.29,6721.74,G
820,181.35,16215.22,G
821,99.11,7727.19,G
821,115.31,782.1,G
821,90.34,5588.53,G
821,337.54,19069.9,G
821,70.29,3601.48,G
822,180.76,1889.08,G
822,169.55,13772.65,G
822,45.17,5208.82,G
822,242.87,13682.83,G
822,98.62,12084.85,G
823,132.04,15157.64,G
823,116.15,10173.59,G
823,120.4,6592.21,G
823,95.02,8832.98,G
823,210.36,18645.32,G
824,120.18,4010.39,G
824,122.77,11923.8,G
824,193.61,7639.8,G
824,93.87,3813.1,G
824,238.14,31001.3,G
825,49.5,5125.89,G
825,82.34,3682.47,G
825,101.42,9008.76,G
825,189.0,11927.68,G
825,143.28,7873.04,G
826,173.0,12947.71,G
826,128.05,10620.93,G
826,171.54,511.09,G
826,345.2,8600.45,G
826,270.49,9106.42,G
827,59.62,8199.5,G
827,135.81,10862.53,G
827,143.84,9296.1,G
827,129.15,1275.4,G
827,396.59,7881.61,G
828,184.31,8467.14,G
828,91.65,8885.13,G
828,164.51,20773.67,G
828,93.77,6227.21,G
828,345.43,16346.09,G
829,50.42,7545.89,G
829,183.75,19357.45,G
829,78.04,6748.79,G
829,318.15,19358.69,G
829,86.56,14824.75,G
830,62.48,2469.13,G
830,286.18,19368.73,G
830,180.56,578.1,G
830,475.9,46501.61,G
830,651.38,64023.48,G
831,154.04,15847.23,G
831,122.95,12532.36,G
831,184.17,8999.64,G
831,142.01,12697.24,G
832,130.87,6028.99,G
832,178.67,13520.75,G
832,158.82,6270.43,G
832,304.12,4526.29,G
833,226.63,10499.2,G
833,73.72,4032.47,G
833,76.54,7094.18,G
833,107.01,7768.15,G
834,111.11,14593.21,G
834,143.82,8372.08,G
834,161.05,11995.51,G
834,117.39,783.64,G
835,73.22,5975.19,G
835,261.59,7811.0,G
835,55.72,7884.93,G
835,107.83,14726.35,G
836,153.92,6052.57,G
836,199.98,10153.56,G
836,194.81,3143.46,G
836,201.49,6380.85,G
837,407.7,14397.42,G
837,117.1,5793.32,G
837,197.45,6207.61,G
837,193.29,10151.54,G
838,121.96,6322.21,G
838,84.64,4374.89,G
838,241.81,20620.97,G
838,189.27,9407.49,G
839,235.38,19198.24,G
839,295.42,23305.09,G
839,166.37,7515.57,G
839,119.59,9422.35,G
840,110.75,9102.22,G
840,70.85,6768.79,G
840,122.91,5972.55,G
840,325.69,23107.4,G
841,165.3,10333.58,G
841,196.31,8406.59,G
841,242.03,5652.58,G
841,105.05,4173.57,G
842,93.63,5472.41,G
842,64.04,4457.05,G
842,237.69,10323.33,G
842,274.47,11076.0,G
843,183.49,8020.69,G
843,109.67,11602.87,G
843,73.89,3823.39,G
843,196.49,19031.57,G
844,109.52,11610.57,G
844,125.78,8267.03,G
844,323.05,3829.09,G
844,101.9,8722.76,G
845,70.94,9370.36,G
845,259.88,5293.93,G
845,333.78,23105.68,G
845,114.67,11444.34,G
846,109.18,7981.85,G
846,186.59,12287.21,G
846,80.19,10370.48,G
846,124.08,8606.26,G
847,152.57,19009.97,G
847,239.28,14177.74,G
847,202.72,25897.88,G
847,92.99,8775.65,G
848,112.69,5212.27,G
848,356.48,19248.58,G
848,313.37,1772.67,G
848,126.59,13838.72,G
849,299.61,18656.94,G
849,101.88,5705.22,G
849,85.15,4208.21,G
849,146.53,7671.55,G
850,104.51,8703.67,G
850,118.54,6193.63,G
850,133.84,10940.18,G
850,157.88,15770.7,G
851,70.04,7004.96,G
851,267.86,10308.76,G
851,127.36,7012.59,G
851,198.98,15252.77,G
852,95.36,3032.24,G
852,261.34,8482.15,G
852,86.65,3894.87,G
852,396.63,16628.31,G
853,266.56,12729.11,G
853,165.06,19155.82,G
853,121.31,13754.85,G
853,92.84,8646.94,G
854,234.96,9413.69,G
854,90.24,10400.31,G
854,84.57,8562.13,G
854,255.04,20832.78,G
855,134.17,5901.18,G
855,317.66,10439.32,G
855,151.54,17905.84,G
855,266.76,12916.14,G
856,212.82,18997.75,G
856,353.56,16778.03,G
856,207.51,5323.98,G
856,244.33,19298.54,G
857,209.35,9241.09,G
857,157.41,7770.31,G
857,68.42,10650.21,G
857,227.57,9687.9,G
858,160.6,5399.87,G
858,86.27,8392.37,G
858,174.0,5903.09,G
858,183.72,18014.67,G
859,145.47,13850.08,G
859,231.29,11443.8,G
859,138.14,3600.51,G
859,273.85,5150.77,G
860,99.75,8707.59,G
860,270.49,8264.69,G
860,128.16,6374.43,G
860,150.5,13697.1,G
861,110.64,4137.87,G
861,136.51,8237.54,G
861,56.24,8900.89,G
861,59.36,3766.8,G
862,63.43,4238.26,G
862,206.63,7730.78,G
862,52.5,4854.81,G
862,61.11,8078.27,G
863,130.43,9125.32,G
863,101.37,4879.14,G
863,111.38,5834.89,G
863,161.43,18961.19,G
864,240.64,3218.18,G
864,202.17,10468.22,G
864,217.02,18899.28,G
864,212.53,14391.66,G
865,134.54,14391.82,G
865,194.5,-65.6,G
865,133.06,12344.56,G
865,86.91,5046.47,G
866,183.57,9493.87,G
866,185.97,19043.62,G
866,190.37,8764.14,G
866,130.51,8393.35,G
867,102.05,6757.07,G
867,95.45,4350.45,G
867,278.42,10659.74,G
867,122.49,10476.64,G
868,92.71,5949.82,G
868,159.97,15809.51,G
868,453.34,18242.08,G
868,84.92,5270.41,G
869,246.74,7098.63,G
869,119.45,9372.91,G
869,56.91,8119.73,G
869,58.52,2556.16,G
870,98.91,8635.48,G
870,79.94,10349.32,G
870,733.22,64127.26,G
870,125.85,3584.96,G
871,107.44,4748.75,G
871,93.47,6867.82,G
871,141.2,15595.56,G
871,159.27,13358.25,G
872,204.86,6150.39,G
872,183.11,9524.85,G
872,223.3,5341.26,G
872,110.44,6588.79,G
873,152.06,10467.94,G
873,224.87,10139.48,G
873,77.56,3496.0,G
873,255.78,19321.02,G
874,109.03,8230.08,G
874,200.79,19097.63,G
874,216.7,11532.22,G
874,119.5,11386.11,G
875,237.54,5320.45,G
875,189.47,13518.64,G
875,106.02,9976.92,G
875,107.52,10616.75,G
876,89.63,8510.21,G
876,101.0,8540.94,G
876,458.31,66033.66,G
876,215.31,9461.47,G
877,267.19,16699.19,G
877,148.77,12505.62,G
877,254.2,4595.03,G
877,93.92,9095.24,G
878,256.1,4555.57,G
878,135.88,11459.82,G
878,104.99,8917.15,G
878,129.64,12569.45,G
879,99.81,3928.82,G
879,226.84,6143.51,G
879,170.91,8369.84,G
879,88.57,5336.34,G
880,263.22,8642.25,G
880,283.82,12034.63,G
880,229.91,6993.09,G
880,114.58,8248.89,G
881,142.2,10889.85,G
881,108.72,10326.51,G
881,154.47,17930.73,G
881,149.92,5529.27,G
882,86.03,14021.61,G
882,269.24,16769.16,G
882,224.93,18606.01,G
882,125.23,9545.63,G
883,130.18,3329.48,G
883,176.38,11818.27,G
883,119.15,8233.14,G
883,103.66,3679.6,G
884,226.4,20782.17,G
884,326.16,3866.2,G
884,595.68,64188.77,G
884,111.22,6004.36,G
885,121.53,12849.47,G
885,170.25,3081.34,G
885,99.11,8508.86,G
885,112.85,7705.36,G
886,167.92,14484.2,G
886,105.42,5186.74,G
886,163.11,12519.87,G
886,319.86,13262.61,G
887,132.75,9882.61,G
887,84.05,8888.29,G
887,104.16,5691.4,G
887,92.97,6455.58,G
888,210.81,8663.78,G
888,239.19,13608.6,G
888,251.4,9800.51,G
888,166.42,18658.12,G
889,104.89,8548.64,G
889,217.31,12253.91,G
889,195.61,10234.25,G
889,197.52,5791.57,G
890,89.11,1476.54,G
890,126.75,14753.82,G
890,173.1,21692.42,G
890,120.3,10573.07,G
891,150.94,12421.99,G
891,345.05,1721.87,G
891,207.55,20735.06,G
891,150.86,12299.57,G
892,178.61,18969.83,G
892,186.14,14878.6,G
892,81.78,8331.55,G
892,282.46,18588.3,G
893,156.38,4897.61,G
893,119.35,4633.23,G
893,130.14,8003.69,G
893,107.59,6732.96,G
894,117.66,15152.14,G
894,91.16,14763.1,G
894,179.83,4020.03,G
894,310.01,6736.89,G
895,182.42,15347.03,G
895,95.32,8382.56,G
895,104.44,15645.45,G
895,99.72,6981.81,G
896,140.31,15736.37,G
896,43.27,5387.17,G
896,56.08,3996.45,G
896,206.62,12393.19,G
897,98.35,11427.19,G
897,272.4,5470.3,G
897,329.96,3817.71,G
897,80.47,3432.88,G
898,175.86,15279.12,G
898,157.79,11247.13,G
898,190.06,7863.62,G
898,201.01,13568.65,G
899,161.56,12692.37,G
899,203.84,12040.77,G
899,130.88,5851.5,G
899,115.73,6045.63,G
900,103.76,14030.27,G
900,149.16,11986.77,G
900,256.78,13563.39,G
900,233.51,12132.02,G
901,206.02,5752.48,G
901,267.09,11412.46,G
901,179.2,16555.54,G
901,68.8,4719.29,G
902,184.51,11997.12,G
902,158.08,9739.57,G
902,270.35,4904.6,G
902,128.74,10765.79,G
903,214.37,12026.19,G
903,108.74,13965.06,G
903,157.55,6876.31,G
903,118.48,10800.04,G
904,180.08,6992.89,G
904,222.17,12692.79,G
904,115.09,9886.6,G
904,175.06,15979.76,G
905,197.82,25862.37,G
905,89.6,6098.37,G
905,302.53,11185.57,G
905,208.26,11874.69,G
906,173.61,13609.79,G
906,77.84,7168.35,G
906,263.92,12440.33,G
906,162.51,8348.35,G
907,127.42,15141.29,G
907,233.09,16776.59,G
907,266.65,19108.43,G
907,94.99,14705.29,G
908,103.55,7961.04,G
908,123.09,14553.05,G
908,147.51,10734.48,G
908,364.19,3941.4,G
909,232.4,9462.36,G
909,95.28,5809.9,G
909,83.13,9283.84,G
909,188.94,14311.73,G
910,117.83,6157.74,G
910,120.1,4980.28,G
910,99.05,9173.18,G
910,62.54,4829.65,G
911,70.26,5860.09,G
911,73.94,4895.55,G
911,174.66,46.85,G
911,178.96,10869.78,G
912,102.06,9018.56,G
912,180.46,9318.15,G
912,287.17,8948.36,G
912,128.33,8283.29,G
913,166.84,8349.36,G
913,162.3,8927.47,G
913,154.94,11054.16,G
913,131.79,6012.82,G
914,137.82,8146.32,G
914,66.25,8574.15,G
914,90.21,8313.78,G
914,59.68,3476.87,G
915,150.88,3179.84,G
915,139.91,15762.0,G
915,238.03,11847.64,G
915,183.55,19160.18,G
916,193.3,5356.82,G
916,73.47,3281.05,G
916,254.62,5263.78,G
916,203.39,18187.67,G
917,180.39,11537.02,G
917,119.64,4116.29,G
917,151.01,12512.93,G
917,80.45,3585.36,G
918,103.45,13943.21,G
918,109.18,15520.92,G
918,353.25,14265.75,G
918,152.8,7332.41,G
919,124.38,7248.76,G
919,142.39,8034.86,G
919,149.58,15748.78,G
919,174.55,18723.4,G
920,146.74,15780.54,G
920,107.1,10567.0,G
920,151.18,11080.74,G
920,106.09,6131.67,G
921,203.36,14531.06,G
921,360.16,27917.06,G
921,229.3,7551.68,G
921,168.29,8357.14,G
922,88.23,4146.26,G
922,189.17,19118.66,G
922,105.58,8587.24,G
922,105.59,14749.93,G
923,88.57,4696.84,G
923,227.63,20804.49,G
923,128.5,6775.99,G
923,218.0,13498.91,G
924,116.14,8612.81,G
924,184.41,9028.98,G
924,211.91,12110.19,G
924,98.0,4902.49,G
925,72.16,6150.55,G
925,116.6,5672.69,G
925,142.63,6115.64,G
925,161.08,9517.95,G
926,154.52,9610.55,G
926,311.75,9102.45,G
926,290.13,12891.46,G
926,64.51,6971.26,G
927,146.25,10082.35,G
927,205.3,20187.07,G
927,151.98,11295.47,G
927,106.6,5481.63,G
928,53.02,2542.01,G
928,264.91,21940.02,G
928,355.39,19336.8,G
928,187.28,19866.65,G
929,114.87,4455.59,G
929,112.94,5316.83,G
929,130.5,9895.78,G
929,267.44,30935.08,G
930,125.57,12365.5,G
930,416.41,26881.27,G
930,121.46,8818.55,G
930,205.57,9413.53,G
930,123.59,10449.83,G
931,223.25,12055.52,G
931,178.87,11659.68,G
931,200.13,11797.73,G
931,142.92,6955.54,G
931,159.63,6133.19,G
932,173.71,10221.62,G
932,61.12,4701.06,G
932,111.66,4968.98,G
932,279.64,12681.92,G
932,241.52,9734.83,G
933,75.87,5348.0,G
933,214.41,12174.36,G
933,140.23,13191.16,G
933,225.91,6417.54,G
933,82.61,9865.04,G
934,124.28,9148.93,G
934,123.47,8988.73,G
934,373.41,11047.08,G
934,219.83,5536.1,G
934,176.65,5897.36,G
935,163.58,6934.77,G
935,387.76,26750.8,G
935,125.87,11432.24,G
935,106.57,5045.68,G
935,141.11,5386.12,G
936,106.62,15530.29,G
936,311.84,1965.93,G
936,257.58,7861.25,G
936,86.45,8335.81,G
936,161.84,10461.57,G
937,215.59,7627.01,G
937,200.77,11620.92,G
937,241.54,19153.62,G
937,150.32,5027.3,G
937,301.64,9228.49,G
938,59.41,3620.23,G
938,173.43,19114.05,G
938,93.34,8694.76,G
938,193.72,11492.91,G
938,68.61,6043.61,G
939,188.95,13362.39,G
939,54.45,8423.48,G
939,213.98,8695.49,G
939,119.89,9009.49,G
939,142.54,10179.05,G
940,116.47,12442.75,G
940,157.95,7002.67,G
940,553.44,63992.85,G
940,213.04,13552.81,G
940,102.07,8923.68,G
941,220.35,4380.02,G
941,85.39,4806.79,G
941,276.4,6671.25,G
941,192.05,5971.29,G
941,394.47,26988.0,G
942,116.81,15271.87,G
942,228.94,14487.46,G
942,414.93,862.65,G
942,167.1,11083.56,G
942,118.5,10021.94,G
943,309.97,6704.11,G
943,203.5,15019.42,G
943,84.12,7027.82,G
943,153.7,15954.64,G
943,116.26,6649.6,G
944,121.19,7301.19,G
944,98.45,4106.79,G
944,159.54,8864.03,G
944,227.64,11930.1,G
944,84.16,3011.53,G
945,430.28,17977.11,G
945,197.38,5658.83,G
945,60.35,4471.35,G
945,52.96,7379.36,G
945,103.15,8915.21,G
946,102.14,6304.52,G
946,171.91,13265.91,G
946,103.43,8243.85,G
946,124.59,10008.79,G
946,167.23,6986.21,G
947,194.36,7818.0,G
947,206.18,9307.31,G
947,146.25,11492.76,G
947,99.47,8948.09,G
947,166.47,13262.49,G
948,112.12,9262.43,G
948,181.36,5082.9,G
948,196.84,12879.28,G
948,91.54,7451.57,G
948,341.15,66022.17,G
949,153.32,6024.88,G
949,242.82,10418.85,G
949,222.46,31035.88,G
949,100.48,877.02,G
